-0.2580532506108284,5.7826669535446005,8
3.111871063709259,8.499063208597253,12
-0.6836339235305786,9.288223160123133,4
-1,3.4198483985527384,1
-1,6.211657432741104,1
-0.5137379094958305,16.560646364826624,5
-0.6280312910676003,15.876485311723165,4
-1,9.587116113774508,1
-0.7806940972805023,7.515018719409134,3
0.7571234852075577,11.012469245826969,4
2.812747895717621,24.3622977322597,10
4.717041492462158,36.829006759810454,14
-1,1.6892149778164625,1
-0.9299749061465263,3.372107959330866,2
-0.8308741822838783,5.111780129254326,3
-1,1.2970169687621385,1
-1,1.87884834552875,1
-1,1.6865577499566546,1
-1,2.7719353875872197,1
-1,1.5207528512773358,1
-1,2.0669603188400134,1
-1,3.9885976677709745,1
-1,2.3649515612973446,1
-1,2.20434521249094,1
-1,2.3803411366944296,1
-1,1.8412736492997663,1
-1,1.6692329989463013,1
-0.9170778766274452,3.9538178417277843,2
-1,5.323286182915032,1
-1,1.6262355284875918,1
-1,2.4054378415536544,1
-1,2.2898848824499183,1
-1,1.6475745054742787,1
-0.9298323094844818,3.613973654707446,2
-1,3.381607060434934,1
-1,7.602256791287263,1
-1,1.6615287326568025,1
-0.9265682697296143,3.4995004505239145,2
-1,2.0614937753564067,1
-1,2.297980737752317,1
-1,1.6439660487408523,1
-0.9157955572009087,3.655206157723281,2
-1,2.8265404950285395,1
-0.9289762675762177,5.459611936533874,2
-1,7.753270849478985,1
-1,1.6338221904058983,1
-0.915121890604496,3.9990979629872654,2
-1,3.555540333322602,1
-1,7.0444016501888145,1
-1,7.825123914193583,1
-1,1.670792257787988,1
-1,2.8622204054644484,1
-1,1.6373820420786853,1
-1,2.124376589797643,1
-1,1.6603698797421587,1
-1,2.351079164181054,1
-1,1.8470899576001563,1
-1,2.182435675480591,1
-0.9222997575998306,3.42228656604573,2
-1,3.459400723990671,1
-1,2.3796302855508116,1
-1,1.6951318948143708,1
-0.9288202971220016,4.010925194733147,2
-0.636124031007752,10.000000254604952,2
-0.8200000000000001,8.917998655152934,2
-1,5.000000667858139,1
-0.8200000000000001,8.749124973971396,2
-0.48650000000000004,9.999999484202814,2
-0.8169014084507042,7.536699897852564,2
-0.6080301965378108,19.99999774280341,4
-1,5.000000834786794,1
-0.8277777777777778,9.999999202721712,2
-1,4.999999986479487,1
-0.8200000000000001,9.132136975242874,2
-0.07025173819227992,24.445333577178317,5
-0.8200000000000001,9.050660021991613,2
-1,4.981586199399825,1
-1,5.000000936299516,1
-0.41822549019607835,11.486926939089377,3
-1,5.000000998004464,1
-0.8200000000000001,8.710031768474419,2
-0.6972058823529412,13.103920105054474,3
-1,4.99999956816312,1
-0.46399999999999997,15.831396379687328,4
-0.5362232109751577,14.999998952863695,3
-0.5036666666666667,9.99999964934952,2
-0.8,9.023275793802409,2
-0.76,9.13579726758546,2
-0.4711219358893778,13.483028526902872,3
-0.84,7.3409023146563115,2
-1,5.000000534556132,1
-0.4708333333333333,9.999999863875244,2
-1,4.999999822081829,1
-0.6471317829457365,9.999999353813372,2
-0.4200163398692811,13.897205731757783,3
-0.24163934426229539,13.446380636356404,3
-0.8200000000000001,8.768097349631265,2
-0.8200000000000001,8.82337959827672,2
-0.8200000000000001,9.4171851368581,2
-0.6589147286821706,9.999999400886978,2
-0.4708333333333333,9.99999957807816,2
-0.40676702176933766,14.35124089103588,3
-0.05055118110236223,19.307343459777115,4
-0.4798449612403102,14.999998355723408,3
